datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
19961115-13:00,Smoke,9,0,0,,52,,1019,0,0,19,0,0,2.5,270,West,,,3.7
19961115-16:00,Smoke,9,0,0,,59,,1019,0,0,17,0,0,2,210,SSW,,,3.7
19961115-17:00,Smoke,8,0,0,,59,,1019,0,0,16,0,0,2,230,SW,,,7.4
19961115-18:00,Smoke,8,0,0,,63,,1019,0,0,15,0,0,2.5,260,West,,,5.6
19961115-19:00,Smoke,7,0,0,,63,,1019,0,0,14,0,0,2.5,270,West,,,5.6
19961115-20:00,Smoke,7,0,0,,63,,1018,0,0,14,0,0,2.8,260,West,,,7.4
19961115-21:00,Smoke,7,0,0,,67,,1018,0,0,13,0,0,2.8,250,WSW,,,7.4
19961115-22:00,Smoke,7,0,0,,72,,1017,0,0,12,0,0,3,230,SW,,,5.6
19961115-23:00,Smoke,6,0,0,,67,,1017,0,0,12,0,0,3.5,240,WSW,,,9.3
19961116-00:00,Smoke,5,0,0,,67,,1017,0,0,11,0,0,3.5,260,West,,,13
19961116-01:00,Smoke,4,0,0,,62,,1017,0,0,11,0,0,2.2,220,SW,,,13
19961116-02:00,Smoke,4,0,0,,58,,1018,0,0,12,0,0,2.2,270,West,,,11.1
19961116-03:00,Smoke,3,0,0,,45,,1019,0,0,15,0,0,2.5,250,WSW,,,18.5
19961116-04:00,Smoke,3,0,0,,39,,1019,0,0,17,0,0,3,260,West,,,18.5
19961116-05:00,Smoke,2,0,0,,32,,1019,0,0,19,0,0,4.5,270,West,,,18.5
19961116-06:00,Unknown,,0,0,,N/A,,-9999,0,0,,0,0,,0,North,,,
19961116-07:00,Clear,-1,0,0,,19,,1017,0,0,24,0,0,7,280,West,,,22.2
19961116-08:00,Clear,0,0,0,,19,,1016,0,0,25,0,0,7,300,WNW,,,22.2
19961116-09:00,Clear,1,0,0,,21,,1015,0,0,25,0,0,6,270,West,,,24.1
19961116-10:00,Haze,1,0,0,,21,,1015,0,0,25,0,0,5,270,West,,,20.4
19961116-11:00,Haze,1,0,0,,23,,-9999,0,0,23,0,0,,0,North,,,
19961116-12:00,Haze,2,0,0,,27,,-9999,0,0,22,0,0,3,270,West,,,7.4
19961116-13:00,Haze,3,0,0,,39,,-9999,0,0,17,0,0,,0,North,,,
19961116-14:00,Smoke,4,0,0,,42,,-9999,0,0,17,0,0,,0,North,,,
19961116-15:00,Smoke,2,0,0,,37,,1017,0,0,17,0,0,1.5,0,North,,,0
19961116-16:00,Smoke,2,0,0,,39,,1017,0,0,16,0,0,1.5,260,West,,,11.1
19961116-17:00,Smoke,2,0,0,,42,,-9999,0,0,15,0,0,1.5,250,WSW,,,9.3
19961116-18:00,Smoke,2,0,0,,44,,1017,0,0,14,0,0,1.5,250,WSW,,,7.4
19961116-19:00,Smoke,2,0,0,,44,,1017,0,0,14,0,0,2,0,North,,,0
19961116-21:00,Smoke,3,0,0,,58,,1016,0,0,11,0,0,2,0,North,,,0
19961116-22:00,Smoke,3,0,0,,58,,1016,0,0,11,0,0,2,0,North,,,0
19961117-00:00,Smoke,2,0,0,,58,,1016,0,0,10,0,0,2,200,SSW,,,5.6
19961117-01:00,Smoke,4,0,0,,62,,1017,0,0,11,0,0,1.5,210,SSW,,,5.6
19961117-02:00,Smoke,3,0,0,,58,,1018,0,0,11,0,0,1.5,230,SW,,,5.6
19961117-03:00,Smoke,2,0,0,,44,,1019,0,0,14,0,0,2.6,260,West,,,9.3
19961117-04:00,Smoke,3,0,0,,37,,1019,0,0,18,0,0,3,260,West,,,9.3
19961117-05:00,Smoke,3,0,0,,31,,1019,0,0,21,0,0,3,300,WNW,,,5.6
19961117-06:00,Smoke,3,0,0,,27,,1018,0,0,23,0,0,3,300,WNW,,,9.3
19961117-07:00,Smoke,0,0,0,,19,,1017,0,0,25,0,0,4,270,West,,,11.1
19961117-08:00,Smoke,0,0,0,,19,,1016,0,0,25,0,0,4.5,270,West,,,9.3
19961117-09:00,Smoke,-1,0,0,,17,,1016,0,0,26,0,0,4.5,270,West,,,14.8
19961117-10:00,Smoke,-1,0,0,,18,,1016,0,0,25,0,0,4,270,West,,,7.4
19961117-11:00,Smoke,1,0,0,,22,,1016,0,0,24,0,0,4,270,West,,,5.6
19961117-12:00,Smoke,2,0,0,,27,,1017,0,0,22,0,0,3.5,0,North,,,0
19961117-13:00,Smoke,3,0,0,,37,,1017,0,0,18,0,0,2.5,0,North,,,0
19961117-14:00,Smoke,5,0,0,,45,,1018,0,0,17,0,0,,0,North,,,
19961117-15:00,Smoke,4,0,0,,42,,1018,0,0,17,0,0,1.4,0,North,,,0
19961117-16:00,Smoke,3,0,0,,39,,1018,0,0,17,0,0,1.2,0,North,,,0
19961117-17:00,Smoke,3,0,0,,42,,1018,0,0,16,0,0,,0,North,,,
19961117-18:00,Smoke,6,0,0,,59,,1018,0,0,14,0,0,,0,North,,,
19961117-19:00,Smoke,5,0,0,,55,,1018,0,0,14,0,0,,0,North,,,
19961117-20:00,Smoke,4,0,0,,51,,1018,0,0,14,0,0,,0,North,,,
19961117-21:00,Smoke,5,0,0,,58,,1017,0,0,13,0,0,,0,North,,,
19961117-22:00,Smoke,5,0,0,,62,,1017,0,0,12,0,0,1.2,0,North,,,0
19961117-23:00,Smoke,4,0,0,,58,,1017,0,0,12,0,0,,0,North,,,
19961118-00:00,Smoke,3,0,0,,51,,1018,0,0,13,0,0,1.5,0,North,,,0
19961118-01:00,Smoke,3,0,0,,51,,1019,0,0,13,0,0,,0,North,,,
19961118-02:00,Smoke,1,0,0,,39,,1019,0,0,15,0,0,1.8,0,North,,,0
19961118-03:00,Smoke,3,0,0,,39,,1020,0,0,17,0,0,2,0,North,,,0
19961118-04:00,Smoke,3,0,0,,29,,1020,0,0,22,0,0,2,0,North,,,0
19961118-05:00,Smoke,2,0,0,,22,,1020,0,0,25,0,0,3,0,North,,,0
19961118-10:00,Clear,0,0,0,,16,,1016,0,0,28,0,0,6,0,North,,,0
19961118-11:00,Smoke,5,0,0,,28,,1016,0,0,25,0,0,,0,North,,,0
19961118-12:00,Smoke,6,0,0,,38,,1017,0,0,21,0,0,1.6,0,North,,,0
19961118-13:00,Smoke,6,0,0,,38,,1017,0,0,21,0,0,1.2,60,ENE,,,5.6
19961118-14:00,Smoke,6,0,0,,40,,1017,0,0,20,0,0,1.2,90,East,,,5.6
19961118-15:00,Smoke,4,0,0,,37,,1017,0,0,19,0,0,1.2,70,ENE,,,5.6
19961118-16:00,Smoke,4,0,0,,40,,-9999,0,0,18,0,0,1.2,90,East,,,5.6
19961118-17:00,Smoke,4,0,0,,42,,1017,0,0,17,0,0,1.8,80,East,,,3.7
19961118-18:00,Smoke,4,0,0,,45,,1017,0,0,16,0,0,2,0,North,,,0
19961118-19:00,Smoke,4,0,0,,42,,1017,0,0,17,0,0,2.2,100,East,,,7.4
19961118-21:00,Smoke,5,0,0,,51,,-9999,0,0,15,0,0,1.6,100,East,,,7.4
19961118-22:00,Smoke,7,0,0,,52,,1016,0,0,17,0,0,1.3,110,ESE,,,9.3
19961118-23:00,Smoke,3,0,0,,45,,1016,0,0,15,0,0,,0,North,,,
19961119-00:00,Smoke,3,0,0,,42,,-9999,0,0,16,0,0,1.6,120,ESE,,,5.6
19961119-01:00,Smoke,3,0,0,,42,,1017,0,0,16,0,0,1.8,140,SE,,,9.3
19961119-02:00,Smoke,3,0,0,,39,,1018,0,0,17,0,0,2.5,120,ESE,,,9.3
19961119-03:00,Smoke,3,0,0,,35,,1019,0,0,19,0,0,2.8,140,SE,,,11.1
19961119-04:00,Smoke,5,0,0,,37,,1019,0,0,20,0,0,3.5,110,ESE,,,11.1
19961119-05:00,Smoke,3,0,0,,25,,1019,0,0,24,0,0,,0,North,,,
19961119-06:00,Smoke,2,0,0,,24,,1018,0,0,24,0,0,4.5,150,SSE,,,16.7
19961119-07:00,Smoke,5,0,0,,28,,1017,0,0,25,0,0,4.5,120,ESE,,,14.8
19961119-08:00,Smoke,3,0,0,,24,,1016,0,0,25,0,0,5,130,SE,,,18.5
19961119-09:00,Smoke,4,0,0,,26,,1016,0,0,25,0,0,5,130,SE,,,13
19961119-10:00,Smoke,3,0,0,,24,,1015,0,0,25,0,0,5,120,ESE,,,16.7
19961119-11:00,Smoke,6,0,0,,33,,1015,0,0,23,0,0,5,90,East,,,7.4
19961119-12:00,Smoke,5,0,0,,40,,1016,0,0,19,0,0,3,100,East,,,9.3
19961119-13:00,Smoke,7,0,0,,52,,1016,0,0,17,0,0,2,50,NE,,,11.1
19961119-15:00,Smoke,8,0,0,,55,,1017,0,0,17,0,0,1.5,100,East,,,16.7
19961119-16:00,Smoke,9,0,0,,63,,1017,0,0,16,0,0,1.5,90,East,,,11.1
19961119-17:00,Scattered Clouds,9,0,0,,59,,1017,0,0,17,0,0,1.5,80,East,,,9.3
19961119-18:00,Smoke,9,0,0,,63,,1017,0,0,16,0,0,1.6,100,East,,,11.1
19961119-19:00,Smoke,9,0,0,,63,,1016,0,0,16,0,0,1.8,100,East,,,14.8
19961119-20:00,Smoke,11,0,0,,72,,1015,0,0,16,0,0,2,90,East,,,13
19961119-21:00,Smoke,11,0,0,,77,,-9999,0,0,15,0,0,2.2,100,East,,,14.8
19961119-22:00,Smoke,11,0,0,,68,,1015,0,0,17,0,0,2.2,100,East,,,16.7
19961119-23:00,Smoke,12,0,0,,72,,1016,0,0,17,0,0,2.5,100,East,,,14.8
19961120-00:00,Smoke,12,0,0,,72,,1016,0,0,17,0,0,2.5,100,East,,,14.8
19961120-01:00,Smoke,12,0,0,,72,,1018,0,0,17,0,0,2,280,West,,,11.1
19961120-02:00,Smoke,14,0,0,,60,,1019,0,0,22,0,0,2,0,North,,,0
19961120-03:00,Smoke,13,0,0,,68,,-9999,0,0,19,0,0,2,110,ESE,,,9.3
19961120-05:00,Smoke,11,0,0,,50,,1020,0,0,22,0,0,3.5,140,SE,,,14.8
19961120-06:00,Smoke,13,0,0,,53,,1019,0,0,23,0,0,4.5,150,SSE,,,11.1
19961120-08:00,Smoke,12,0,0,,44,,1017,0,0,25,0,0,4,150,SSE,,,9.3
19961120-09:00,Smoke,12,0,0,,44,,1016,0,0,25,0,0,4,120,ESE,,,14.8
19961120-10:00,Smoke,12,0,0,,50,,1016,0,0,23,0,0,3,100,East,,,5.6
19961120-11:00,Smoke,13,0,0,,57,,1016,0,0,22,0,0,2.2,80,East,,,5.6
19961120-12:00,Smoke,13,0,0,,60,,1016,0,0,21,0,0,1.6,70,ENE,,,5.6
19961120-13:00,Smoke,14,0,0,,68,,1017,0,0,20,0,0,1.1,0,North,,,0
19961120-14:00,Smoke,14,0,0,,64,,1017,0,0,21,0,0,1.1,0,North,,,0
19961120-15:00,Smoke,14,0,0,,68,,1018,0,0,20,0,0,1,0,North,,,0
19961120-16:00,Smoke,13,0,0,,64,,1018,0,0,20,0,0,1,0,North,,,0
19961120-17:00,Smoke,10,0,0,,56,,1018,0,0,19,0,0,1.5,300,WNW,,,3.7
19961120-18:00,Smoke,9,0,0,,52,,1018,0,0,19,0,0,2.5,300,WNW,,,5.6
19961120-19:00,Smoke,10,0,0,,68,,1015,0,0,16,0,0,,0,North,,,
19961120-20:00,Smoke,10,0,0,,63,,1017,0,0,17,0,0,2,0,North,,,0
19961120-21:00,Smoke,10,0,0,,68,,1016,0,0,16,0,0,2,0,North,,,0
19961120-22:00,Smoke,10,0,0,,77,,1016,0,0,14,0,0,1.8,0,North,,,0
19961120-23:00,Smoke,9,0,0,,72,,1016,0,0,14,0,0,1.8,0,North,,,0
19961121-01:00,Smoke,9,0,0,,72,,1018,0,0,14,0,0,1.6,240,WSW,,,5.6
19961121-02:00,Smoke,8,0,0,,63,,1018,0,0,15,0,0,1.2,240,WSW,,,5.6
19961121-03:00,Smoke,8,0,0,,63,,1019,0,0,15,0,0,2,240,WSW,,,11.1
19961121-04:00,Smoke,9,0,0,,63,,1019,0,0,16,0,0,2,260,West,,,7.4
19961121-05:00,Smoke,11,0,0,,60,,1019,0,0,19,0,0,2,260,West,,,7.4
19961121-06:00,Smoke,12,0,0,,53,,1018,0,0,22,0,0,,0,North,,,
19961121-07:00,Smoke,13,0,0,,53,,1017,0,0,23,0,0,1.7,290,WNW,,,11.1
19961121-08:00,Smoke,13,0,0,,47,,1016,0,0,25,0,0,2,230,SW,,,3.7
19961121-09:00,Smoke,12,0,0,,44,,1016,0,0,25,0,0,,0,North,,,0
19961121-10:00,Smoke,11,0,0,,41,,1015,0,0,25,0,0,2.2,240,WSW,,,5.6
19961121-12:00,Smoke,13,0,0,,64,,1015,0,0,20,0,0,1.5,270,West,,,5.6
19961121-13:00,Smoke,13,0,0,,68,,1016,0,0,19,0,0,1.5,0,North,,,0
19961121-14:00,Smoke,12,0,0,,64,,1016,0,0,19,0,0,1.4,280,West,,,3.7
19961121-15:00,Smoke,12,0,0,,64,,1017,0,0,19,0,0,1.4,270,West,,,3.7
19961121-16:00,Smoke,11,0,0,,68,,1017,0,0,17,0,0,,0,North,,,
19961121-17:00,Smoke,8,0,0,,55,,1017,0,0,17,0,0,,0,North,,,
19961121-18:00,Smoke,6,0,0,,52,,1017,0,0,16,0,0,,0,North,,,
19961121-19:00,Smoke,6,0,0,,55,,1016,0,0,15,0,0,2,0,North,,,0
19961121-20:00,Smoke,6,0,0,,63,,1015,0,0,13,0,0,,0,North,,,
19961121-21:00,Smoke,6,0,0,,63,,1015,0,0,13,0,0,,0,North,,,
19961121-22:00,Smoke,6,0,0,,71,,1015,0,0,11,0,0,2,0,North,,,0
19961121-23:00,Smoke,7,0,0,,76,,1015,0,0,11,0,0,,0,North,,,
19961122-00:00,Smoke,6,0,0,,71,,1015,0,0,11,0,0,,0,North,,,
19961122-02:00,Smoke,5,0,0,,62,,1017,0,0,12,0,0,1.5,0,North,,,0
19961122-03:00,Smoke,7,0,0,,72,,1017,0,0,12,0,0,1.6,0,North,,,0
19961122-04:00,Smoke,5,0,0,,48,,1017,0,0,16,0,0,1.8,270,West,,,9.3
19961122-05:00,Smoke,5,0,0,,40,,1017,0,0,19,0,0,2.5,10,North,,,9.3
19961122-10:00,Smoke,4,0,0,,29,,1014,0,0,23,0,0,5,290,WNW,,,9.3
19961122-11:00,Smoke,5,0,0,,35,,1014,0,0,21,0,0,4,280,West,,,5.6
19961122-12:00,Smoke,5,0,0,,40,,1014,0,0,19,0,0,2.5,250,WSW,,,7.4
19961122-13:00,Smoke,6,0,0,,52,,1015,0,0,16,0,0,2,0,North,,,0
19961122-14:00,Smoke,6,0,0,,55,,1016,0,0,15,0,0,,0,North,,,
19961122-15:00,Smoke,5,0,0,,55,,1016,0,0,14,0,0,,0,North,,,
19961122-16:00,Smoke,7,0,0,,59,,1016,0,0,15,0,0,2,0,North,,,0
19961122-17:00,Smoke,7,0,0,,67,,1016,0,0,13,0,0,1,0,North,,,0
19961122-18:00,Smoke,7,0,0,,67,,1016,0,0,13,0,0,0.8,0,North,,,0
19961122-19:00,Smoke,6,0,0,,63,,1016,0,0,13,0,0,0.7,0,North,,,0
19961122-21:00,Smoke,6,0,0,,67,,1016,0,0,12,0,0,1.5,0,North,,,0
19961122-22:00,Smoke,6,0,0,,67,,1016,0,0,12,0,0,1.5,0,North,,,0
19961122-23:00,Smoke,6,0,0,,67,,1016,0,0,12,0,0,,0,North,,,
19961123-01:00,Smoke,6,0,0,,67,,1017,0,0,12,0,0,1.5,0,North,,,0
19961123-02:00,Smoke,6,0,0,,59,,1017,0,0,14,0,0,,0,North,,,
19961123-03:00,Smoke,6,0,0,,59,,1018,0,0,14,0,0,1.3,230,SW,,,3.7
19961123-04:00,Smoke,6,0,0,,48,,1018,0,0,17,0,0,2.5,240,WSW,,,5.6
19961123-05:00,Smoke,5,0,0,,40,,1018,0,0,19,0,0,3,270,West,,,9.3
19961123-06:00,Smoke,7,0,0,,43,,1017,0,0,20,0,0,3.5,270,West,,,7.4
19961123-07:00,Smoke,5,0,0,,35,,1016,0,0,21,0,0,4,290,WNW,,,11.1
19961123-08:00,Smoke,5,0,0,,33,,1015,0,0,22,0,0,5,300,WNW,,,18.5
19961123-09:00,Smoke,6,0,0,,33,,1014,0,0,23,0,0,5,290,WNW,,,18.5
19961123-10:00,Smoke,4,0,0,,31,,1014,0,0,22,0,0,5,280,West,,,14.8
19961123-11:00,Smoke,6,0,0,,38,,1014,0,0,21,0,0,5,280,West,,,5.6
19961123-12:00,Smoke,6,0,0,,43,,1014,0,0,19,0,0,3,260,West,,,9.3
19961123-13:00,Smoke,7,0,0,,52,,1015,0,0,17,0,0,2,0,North,,,0
19961123-14:00,Smoke,7,0,0,,55,,1015,0,0,16,0,0,1.7,0,North,,,0
19961123-15:00,Smoke,7,0,0,,59,,1015,0,0,15,0,0,1.5,0,North,,,0
19961123-16:00,Smoke,6,0,0,,55,,1015,0,0,15,0,0,1.5,0,North,,,0
19961123-17:00,Smoke,7,0,0,,63,,1015,0,0,14,0,0,1.4,0,North,,,0
19961123-18:00,Smoke,7,0,0,,63,,1015,0,0,14,0,0,1.4,210,SSW,,,3.7
19961123-19:00,Smoke,6,0,0,,63,,1016,0,0,13,0,0,1.5,250,WSW,,,3.7
19961123-20:00,Smoke,6,0,0,,67,,1015,0,0,12,0,0,1.5,0,North,,,0
19961123-21:00,Smoke,6,0,0,,67,,1015,0,0,12,0,0,1.6,0,North,,,0
19961123-22:00,Smoke,5,0,0,,67,,1014,0,0,11,0,0,2.2,0,North,,,0
19961123-23:00,Smoke,6,0,0,,76,,1014,0,0,10,0,0,2,0,North,,,0
19961124-00:00,Smoke,6,0,0,,76,,1015,0,0,10,0,0,1.8,0,North,,,0
19961124-01:00,Smoke,6,0,0,,71,,-9999,0,0,11,0,0,1.8,210,SSW,,,3.7
19961124-02:00,Smoke,7,0,0,,72,,-9999,0,0,12,0,0,,0,North,,,0
19961124-03:00,Smoke,6,0,0,,63,,-9999,0,0,13,0,0,1.5,270,West,,,5.6
19961124-04:00,Smoke,7,0,0,,55,,1017,0,0,16,0,0,2.5,240,WSW,,,13
19961124-05:00,Smoke,9,0,0,,52,,1016,0,0,19,0,0,3,250,WSW,,,9.3
19961124-06:00,Smoke,6,0,0,,38,,1016,0,0,21,0,0,3,280,West,,,18.5
19961124-07:00,Smoke,7,0,0,,38,,1015,0,0,22,0,0,3.5,290,WNW,,,5.6
19961124-08:00,Smoke,6,0,0,,31,,1014,0,0,24,0,0,4,290,WNW,,,18.5
19961124-09:00,Smoke,5,0,0,,29,,1013,0,0,24,0,0,4,260,West,,,16.7
19961124-10:00,Smoke,4,0,0,,27,,1013,0,0,24,0,0,4,270,West,,,18.5
19961124-11:00,Smoke,4,0,0,,31,,1013,0,0,22,0,0,4,270,West,,,13
19961124-12:00,Smoke,4,0,0,,37,,1013,0,0,19,0,0,2.8,280,West,,,3.7
19961124-13:00,Smoke,5,0,0,,48,,1014,0,0,16,0,0,,0,North,,,
19961124-14:00,Smoke,5,0,0,,45,,1014,0,0,17,0,0,2,0,North,,,0
19961124-15:00,Smoke,5,0,0,,48,,1014,0,0,16,0,0,,0,North,,,
19961124-16:00,Smoke,5,0,0,,51,,1013,0,0,15,0,0,1.5,0,North,,,0
19961124-17:00,Smoke,5,0,0,,58,,1013,0,0,13,0,0,1.5,0,North,,,0
19961124-18:00,Smoke,4,0,0,,51,,1013,0,0,14,0,0,1.5,210,SSW,,,5.6
19961124-19:00,Smoke,5,0,0,,62,,1013,0,0,12,0,0,1.5,0,North,,,0
19961124-20:00,Smoke,5,0,0,,58,,1013,0,0,13,0,0,,0,North,,,
19961124-21:00,Smoke,6,0,0,,71,,1013,0,0,11,0,0,,0,North,,,
19961124-22:00,Smoke,5,0,0,,62,,1013,0,0,12,0,0,2,0,North,,,0
19961124-23:00,Smoke,5,0,0,,67,,1013,0,0,11,0,0,2,0,North,,,0
19961125-00:00,Smoke,4,0,0,,62,,1013,0,0,11,0,0,2,0,North,,,0
19961125-01:00,Smoke,4,0,0,,58,,1014,0,0,12,0,0,2,0,North,,,0
19961125-02:00,Smoke,4,0,0,,54,,1015,0,0,13,0,0,,0,North,,,
19961125-03:00,Smoke,5,0,0,,51,,1015,0,0,15,0,0,1.8,220,SW,,,7.4
19961125-04:00,Smoke,4,0,0,,42,,1016,0,0,17,0,0,2.5,240,WSW,,,9.3
19961125-05:00,Smoke,5,0,0,,37,,1016,0,0,20,0,0,4,230,SW,,,11.1
19961125-06:00,Smoke,5,0,0,,33,,1015,0,0,22,0,0,5,270,West,,,7.4
19961125-08:00,Smoke,4,0,0,,27,,1013,0,0,24,0,0,5,270,West,,,13
19961125-09:00,Smoke,4,0,0,,27,,1013,0,0,24,0,0,5,260,West,,,18.5
19961125-10:00,Smoke,4,0,0,,26,,1012,0,0,25,0,0,4,270,West,,,11.1
19961125-11:00,Smoke,4,0,0,,29,,1012,0,0,23,0,0,4,270,West,,,7.4
19961125-12:00,Smoke,5,0,0,,37,,1013,0,0,20,0,0,3,0,North,,,0
19961125-13:00,Smoke,5,0,0,,45,,-9999,0,0,17,0,0,2.5,0,North,,,0
19961125-14:00,Smoke,6,0,0,,48,,1014,0,0,17,0,0,,0,North,,,
19961125-15:00,Smoke,7,0,0,,55,,1014,0,0,16,0,0,,0,North,,,
19961125-16:00,Smoke,6,0,0,,55,,1014,0,0,15,0,0,,0,North,,,
19961125-17:00,Smoke,6,0,0,,55,,1014,0,0,15,0,0,,0,North,,,
19961125-18:00,Smoke,6,0,0,,59,,1014,0,0,14,0,0,,0,North,,,
19961125-19:00,Smoke,6,0,0,,59,,1013,0,0,14,0,0,,0,North,,,
19961125-20:00,Smoke,5,0,0,,55,,-9999,0,0,14,0,0,1.2,0,North,,,0
19961125-21:00,Smoke,5,0,0,,62,,-9999,0,0,12,0,0,1,0,North,,,0
19961125-23:00,Smoke,6,0,0,,67,,1014,0,0,12,0,0,1,0,North,,,0
19961126-00:00,Smoke,6,0,0,,63,,1014,0,0,13,0,0,1,0,North,,,0
19961126-01:00,Smoke,5,0,0,,62,,-9999,0,0,12,0,0,1,0,North,,,0
19961126-02:00,Smoke,7,0,0,,55,,1016,0,0,16,0,0,,0,North,,,
19961126-03:00,Smoke,6,0,0,,48,,1017,0,0,17,0,0,1.4,0,North,,,0
19961126-04:00,Smoke,,0,0,,N/A,,1017,0,0,,0,0,1.6,0,North,,,0
19961126-05:00,Smoke,6,0,0,,29,,1017,0,0,25,0,0,1.8,0,North,,,0
19961126-06:00,Smoke,4,0,0,,26,,1016,0,0,25,0,0,2.5,100,East,,,9.3
19961126-07:00,Smoke,4,0,0,,23,,1015,0,0,27,0,0,3.5,130,SE,,,5.6
19961126-08:00,Smoke,5,0,0,,24,,1014,0,0,27,0,0,4,220,SW,,,7.4
19961126-09:00,Smoke,4,0,0,,23,,1014,0,0,27,0,0,4.5,0,North,,,0
19961126-10:00,Smoke,5,0,0,,23,,1013,0,0,28,0,0,4,0,North,,,0
19961126-11:00,Smoke,8,0,0,,36,,1013,0,0,24,0,0,2,0,North,,,0
19961126-12:00,Smoke,8,0,0,,43,,1014,0,0,21,0,0,1.1,0,North,,,0
19961126-13:00,Smoke,8,0,0,,49,,1014,0,0,19,0,0,0.9,0,North,,,0
19961126-15:00,Smoke,7,0,0,,49,,1014,0,0,18,0,0,,0,North,,,
19961126-16:00,Smoke,7,0,0,,52,,1014,0,0,17,0,0,0.8,0,North,,,0
19961126-17:00,Smoke,8,0,0,,55,,1014,0,0,17,0,0,0.8,0,North,,,0
19961126-18:00,Smoke,8,0,0,,63,,1014,0,0,15,0,0,0.6,0,North,,,0
19961126-19:00,Smoke,7,0,0,,59,,1014,0,0,15,0,0,0.6,0,North,,,0
19961126-20:00,Smoke,7,0,0,,59,,1014,0,0,15,0,0,,0,North,,,
19961126-21:00,Smoke,7,0,0,,59,,1014,0,0,15,0,0,,0,North,,,
19961126-22:00,Smoke,7,0,0,,63,,1014,0,0,14,0,0,0.6,0,North,,,0
19961126-23:00,Smoke,7,0,0,,63,,1014,0,0,14,0,0,1.5,0,North,,,0
19961127-00:00,Smoke,7,0,0,,67,,1014,0,0,13,0,0,,0,North,,,0
19961127-01:00,Smoke,7,0,0,,63,,1015,0,0,14,0,0,0.4,0,North,,,0
19961127-02:00,Smoke,8,0,0,,63,,1015,0,0,15,0,0,,0,North,,,
19961127-04:00,Smoke,9,0,0,,49,,1017,0,0,20,0,0,0.4,0,North,,,0
19961127-05:00,Smoke,6,0,0,,33,,1016,0,0,23,0,0,0.7,0,North,,,0
19961127-07:00,Smoke,7,0,0,,32,,1015,0,0,25,0,0,2,320,NW,,,5.6
19961127-08:00,Smoke,5,0,0,,28,,1014,0,0,25,0,0,2,10,North,,,5.6
19961127-09:00,Smoke,5,0,0,,28,,1014,0,0,25,0,0,2,10,North,,,5.6
19961127-10:00,Smoke,7,0,0,,34,,1013,0,0,24,0,0,,0,North,,,
19961127-12:00,Smoke,6,0,0,,38,,1013,0,0,21,0,0,,0,North,,,
19961127-13:00,Smoke,9,0,0,,56,,1014,0,0,18,0,0,,0,North,,,
19961127-14:00,Smoke,9,0,0,,59,,1014,0,0,17,0,0,1.5,0,North,,,0
19961127-15:00,Smoke,9,0,0,,63,,1014,0,0,16,0,0,1.5,0,North,,,0
19961127-16:00,Smoke,8,0,0,,59,,1014,0,0,16,0,0,1.7,0,North,,,0
19961127-17:00,Smoke,8,0,0,,63,,1014,0,0,15,0,0,1.5,0,North,,,0
19961127-18:00,Smoke,8,0,0,,63,,1014,0,0,15,0,0,0.7,0,North,,,0
19961127-19:00,Smoke,8,0,0,,67,,1014,0,0,14,0,0,1.7,0,North,,,0
19961127-20:00,Smoke,8,0,0,,72,,-9999,0,0,13,0,0,,0,North,,,0
19961127-21:00,Smoke,8,0,0,,67,,-9999,0,0,14,0,0,0.6,0,North,,,0
19961127-22:00,Smoke,8,0,0,,72,,1014,0,0,13,0,0,0.6,0,North,,,0
19961127-23:00,Clear,8,0,0,,77,,1014,0,0,12,0,0,0.6,0,North,,,0
19961128-01:00,Smoke,9,0,0,,77,,1015,0,0,13,0,0,1.4,0,North,,,0
19961128-02:00,Smoke,8,0,0,,63,,1016,0,0,15,0,0,0.5,0,North,,,0
19961128-05:00,Smoke,6,0,0,,38,,1016,0,0,21,0,0,,0,North,,,
19961128-06:00,Smoke,6,0,0,,33,,1015,0,0,23,0,0,1.2,300,WNW,,,9.3
19961128-08:00,Smoke,2,0,0,,22,,1013,0,0,25,0,0,4,330,NNW,,,11.1
19961128-09:00,Smoke,0,0,0,,21,,1013,0,0,24,0,0,4,300,WNW,,,11.1
19961128-10:00,Smoke,0,0,0,,21,,1013,0,0,24,0,0,4,340,NNW,,,5.6
19961128-11:00,Smoke,1,0,0,,23,,1013,0,0,23,0,0,3,360,North,,,5.6
19961128-12:00,Smoke,3,0,0,,33,,1013,0,0,20,0,0,1.8,0,North,,,0
19961128-13:00,Smoke,5,0,0,,45,,1014,0,0,17,0,0,1.5,0,North,,,0
19961128-14:00,Smoke,5,0,0,,51,,1014,0,0,15,0,0,1.1,0,North,,,0
19961128-15:00,Smoke,4,0,0,,42,,1015,0,0,17,0,0,,0,North,,,0
19961128-16:00,Smoke,5,0,0,,45,,1015,0,0,17,0,0,,0,North,,,0
19961128-17:00,Smoke,5,0,0,,58,,1015,0,0,13,0,0,0.8,0,North,,,0
19961128-18:00,Smoke,5,0,0,,55,,1015,0,0,14,0,0,0.7,0,North,,,0
19961128-19:00,Smoke,5,0,0,,55,,1015,0,0,14,0,0,0.7,0,North,,,0
19961128-20:00,Smoke,5,0,0,,62,,1015,0,0,12,0,0,,0,North,,,
